ip,fqdns,is_anycast,service_transport,service_port,service_banner,service_protocol,service_http_title,service_http_status_code,service_http_headers_sha256,service_http_body,service_http_body_mmh3,service_http_body_sha1,service_http_body_sha256,service_http_favicon_mmh3,service_http_favicon_sha256,service_ssh_hassh,service_tls_is_self_signed,service_tls_valid_from,service_tls_expires_at,service_tls_supported_versions,service_tls_fingerprint_sha256,service_tls_fingerprint_sha1,service_tls_jarm,service_tls_serial_number,service_tls_issuer_common_name,service_tls_issuer_country,service_tls_issuer_organization,service_tls_issuer_organizational_unit,service_tls_issuer_province,service_tls_issuer_locality,service_tls_issuer_email_address,service_tls_subject_common_name,service_tls_subject_country,service_tls_subject_organization,service_tls_subject_organizational_unit,service_tls_subject_province,service_tls_subject_locality,service_tls_subject_email_address,service_tls_raw,service_tls_is_valid,service_tls_is_trusted,service_scanned_at,service_fingerprints_os_product,service_fingerprints_os_version,service_fingerprints_os_icon_url,service_fingerprints_service_product,service_fingerprints_service_version,service_fingerprints_service_icon_url,service_fingerprints_technologies,service_fingerprints_tags,service_cves,asn_number,asn_org,geo_city_name,geo_country_name,geo_country_iso_code
		<div class=""elementor-element elementor-element-c7955e0 e-con-full elementor-hidden-desktop e-flex e-con e-child"" data-id=""c7955e0"" data-element_type=""container"" data-settings=""{&quot;motion_fx_motion_fx_scrolling&quot;:&quot;yes&quot;,&quot;motion_fx_opacity_effect&quot;:&quot;yes&quot;,&quot;motion_fx_opacity_direction&quot;:&quot;in-out&quot;,&quot;motion_fx_opacity_range&quot;:{&quot;unit&quot;:&quot;%&quot;,&quot;size&quot;:&quot;&quot;,&quot;sizes&quot;:{&quot;start&quot;:50,&quot;end&quot;:80}},&quot;sticky&quot;:&quot;top&quot;,&quot;sticky_offset_mobile&quot;:80,&quot;sticky_parent&quot;:&quot;yes&quot;,&quot;motion_fx_opacity_level&quot;:{&quot;unit&quot;:&quot;px&quot;,&quot;size&quot;:10,&quot;sizes&quot;:[]},&quot;motion_fx_devices&quot;:[&quot;desktop&quot;,&quot;tablet&quot;,&quot;mobile&quot;],&quot;sticky_on&quot;:[&quot;desktop&quot;,&quot;tablet&quot;,&quot;mobile&quot;],&quot;sticky_offset&quot;:0,&quot;sticky_effects_offset&quot;:0,&quot;sticky_anchor_link_offset&quot;:0}"">
				<div class=""elementor-element elementor-element-670c740 e-transform elementor-align-center elementor-widget elementor-widget-lottie"" data-id=""670c740"" data-element_type=""widget"" data-settings=""{&quot;source_json&quot;:{&quot;url&quot;:&quot;https:\/\/cfreport.nl\/wp-content\/uploads\/2023\/10\/Bridge-animation.json&quot;,&quot;id&quot;:5685,&quot;size&quot;:&quot;&quot;,&quot;alt&quot;:&quot;&quot;,&quot;source&quot;:&quot;library&quot;},&quot;trigger&quot;:&quot;none&quot;,&quot;loop&quot;:&quot;yes&quot;,&quot;_transform_translateY_effect_mobile&quot;:{&quot;unit&quot;:&quot;px&quot;,&quot;size&quot;:7,&quot;sizes&quot;:[]},&quot;source&quot;:&quot;media_file&quot;,&quot;caption_source&quot;:&quot;none&quot;,&quot;link_to&quot;:&quot;none&quot;,&quot;play_speed&quot;:{&quot;unit&quot;:&quot;px&quot;,&quot;size&quot;:1,&quot;sizes&quot;:[]},&quot;start_point&quot;:{&quot;unit&quot;:&quot;%&quot;,&quot;size&quot;:0,&quot;sizes&quot;:[]},&quot;end_point&quot;:{&quot;unit&quot;:&quot;%&quot;,&quot;size&quot;:100,&quot;sizes&quot;:[]},&quot;renderer&quot;:&quot;svg&quot;,&quot;_transform_translateX_effect&quot;:{&quot;unit&quot;:&quot;px&quot;,&quot;size&quot;:&quot;&quot;,&quot;sizes&quot;:[]},&quot;_transform_translateX_effect_tablet&quot;:{&quot;unit&quot;:&quot;px&quot;,&quot;size&quot;:&quot;&quot;,&quot;sizes&quot;:[]},&quot;_transform_translateX_effect_mobile&quot;:{&quot;unit&quot;:&quot;px&quot;,&quot;size&quot;:&quot;&quot;,&quot;sizes&quot;:[]},&quot;_transform_translateY_effect&quot;:{&quot;unit&quot;:&quot;px&quot;,&quot;size&quot;:&quot;&quot;,&quot;sizes&quot;:[]},&quot;_transform_translateY_effect_tablet&quot;:{&quot;unit&quot;:&quot;px&quot;,&quot;size&quot;:&quot;&quot;,&quot;sizes&quot;:[]}}"" data-widget_type=""lottie.default"">
				<div class=""elementor-widget-container"">
					<div class=""e-lottie__container""><div class=""e-lottie__animation""></div></div>				</div>
				</div>
				<div class=""elementor-element elementor-element-1896887 elementor-widget elementor-widget-image"" data-id=""1896887"" data-element_type=""widget"" data-widget_type=""image.default"">
				<div class=""elementor-widget-container"">
															<img fetchpriority=""high"" decoding=""async"" width=""375"" height=""185"" src=""https://cfreport.nl/wp-content/uploads/2023/10/bridging-dialogues.png"" class=""attachment-full size-full wp-image-3261"" alt="""" srcset=""https://cfreport.nl/wp-content/uploads/2023/10/bridging-dialogues.png 375w, https://cfreport.nl/wp-content/uploads/2023/10/bridging-dialogues-300x148.png 300w"" sizes=""(max-width: 375px) 100vw, 375px"" />															</div>
				</div>
				</div>
		<div class=""elementor-element elementor-element-49460d1 e-con-full e-flex e-con e-child"" data-id=""49460d1"" data-element_type=""container"" data-settings=""{&quot;motion_fx_motion_fx_scrolling&quot;:&quot;yes&quot;,&quot;motion_fx_translateY_effect&quot;:&quot;yes&quot;,&quot;motion_fx_translateY_direction&quot;:&quot;negative&quot;,&quot;motion_fx_translateY_speed&quot;:{&quot;unit&quot;:&quot;px&quot;,&quot;size&quot;:1,&quot;sizes&quot;:[]},&quot;motion_fx_translateY_affectedRange&quot;:{&quot;unit&quot;:&quot;%&quot;,&quot;size&quot;:&quot;&quot;,&quot;sizes&quot;:{&quot;start&quot;:50,&quot;end&quot;:100}},&quot;sticky&quot;:&quot;top&quot;,&quot;sticky_parent&quot;:&quot;yes&quot;,&quot;motion_fx_devices&quot;:[&quot;desktop&quot;,&quot;tablet&quot;,&quot;mobile&quot;],&quot;sticky_on&quot;:[&quot;desktop&quot;,&quot;tablet&quot;,&quot;mobile&quot;],&quot;sticky_offset&quot;:0,&quot;sticky_effects_offset&quot;:0,&quot;sticky_anchor_link_offset&quot;:0}"">
				<div class=""elementor-element elementor-element-a3238a5 ep-parallax-effects-yes elementor-hidden-tablet elementor-hidden-mobile elementor-align-center elementor-widget elementor-widget-lottie"" data-id=""a3238a5"" data-element_type=""widget"" data-settings=""{&quot;source_json&quot;:{&quot;url&quot;:&quot;https:\/\/cfreport.nl\/wp-content\/uploads\/2023\/11\/Brug-overgang-v6.json&quot;,&quot;id&quot;:7443,&quot;size&quot;:&quot;&quot;,&quot;alt&quot;:&quot;&quot;,&quot;source&quot;:&quot;library&quot;},&quot;trigger&quot;:&quot;none&quot;,&quot;loop&quot;:&quot;yes&quot;,&quot;ep_parallax_effects_show&quot;:&quot;yes&quot;,&quot;ep_parallax_effects_y&quot;:&quot;yes&quot;,&quot;ep_parallax_effects_y_start&quot;:{&quot;unit&quot;:&quot;vw&quot;,&quot;size&quot;:50,&quot;sizes&quot;:[]},&quot;ep_parallax_effects_y_end&quot;:{&quot;unit&quot;:&quot;vw&quot;,&quot;size&quot;:-68,&quot;sizes&quot;:[]},&quot;ep_parallax_effects_easing&quot;:&quot;yes&quot;,&quot;ep_parallax_effects_opacity_toggole&quot;:&quot;yes&quot;,&quot;ep_parallax_effects_opacity&quot;:&quot;vtoh&quot;,&quot;ep_parallax_effects_viewport_end&quot;:&quot;20vh&quot;,&quot;source&quot;:&quot;media_file&quot;,&quot;caption_source&quot;:&quot;none&quot;,&quot;link_to&quot;:&quot;none&quot;,&quot;play_speed&quot;:{&quot;unit&quot;:&quot;px&quot;,&quot;size&quot;:1,&quot;sizes&quot;:[]},&quot;start_point&quot;:{&quot;unit&quot;:&quot;%&quot;,&quot;size&quot;:0,&quot;sizes&quot;:[]},&quot;end_point&quot;:{&quot;unit&quot;:&quot;%&quot;,&quot;size&quot;:100,&quot;sizes&quot;:[]},&quot;renderer&quot;:&quot;svg&quot;,&quot;ep_parallax_effects_rotate_start&quot;:{&quot;unit&quot;:&quot;px&quot;,&quot;size&quot;:&quot;&quot;,&quot;sizes&quot;:[]},&quot;ep_parallax_effects_rotate_end&quot;:{&quot;unit&quot;:&quot;px&quot;,&quot;size&quot;:&quot;&quot;,&quot;sizes&quot;:[]},&quot;ep_parallax_effects_scale_start&quot;:{&quot;unit&quot;:&quot;px&quot;,&quot;size&quot;:1,&quot;sizes&quot;:[]},&quot;ep_parallax_effects_scale_end&quot;:{&quot;unit&quot;:&quot;px&quot;,&quot;size&quot;:1,&quot;sizes&quot;:[]},&quot;ep_parallax_effects_hue_value&quot;:{&quot;unit&quot;:&quot;px&quot;,&quot;size&quot;:&quot;&quot;,&quot;sizes&quot;:[]},&quot;ep_parallax_effects_sepia_value&quot;:{&quot;unit&quot;:&quot;px&quot;,&quot;size&quot;:1,&quot;sizes&quot;:[]},&quot;ep_parallax_effects_easing_value&quot;:{&quot;unit&quot;:&quot;px&quot;,&quot;size&quot;:1,&quot;sizes&quot;:[]},&quot;ep_parallax_effects_target&quot;:&quot;self&quot;}"" data-widget_type=""lottie.default"">
				<div class=""elementor-widget-container"">
					<div class=""e-lottie__container""><div class=""e-lottie__animation""></div></div>				</div>
				</div>
				<div class=""elementor-element elementor-element-12c7398 ep-parallax-effects-yes elementor-widget__width-inherit elementor-hidden-tablet elementor-hidden-mobile elementor-widget elementor-widget-image"" data-id=""12c7398"" data-element_type=""widget"" data-settings=""{&quot;ep_parallax_effects_show&quot;:&quot;yes&quot;,&quot;ep_parallax_effects_y&quot;:&quot;yes&quot;,&quot;ep_parallax_effects_y_start&quot;:{&quot;unit&quot;:&quot;vw&quot;,&quot;size&quot;:&quot;&quot;,&quot;sizes&quot;:[]},&quot;ep_parallax_effects_y_end&quot;:{&quot;unit&quot;:&quot;vw&quot;,&quot;size&quot;:&quot;&quot;,&quot;sizes&quot;:[]},&quot;ep_parallax_effects_scale&quot;:&quot;yes&quot;,&quot;ep_parallax_effects_scale_end&quot;:{&quot;unit&quot;:&quot;px&quot;,&quot;size&quot;:2,&quot;sizes&quot;:[]},&quot;ep_parallax_effects_easing&quot;:&quot;yes&quot;,&quot;ep_parallax_effects_rotate_start&quot;:{&quot;unit&quot;:&quot;px&quot;,&quot;size&quot;:&quot;&quot;,&quot;sizes&quot;:[]},&quot;ep_parallax_effects_rotate_end&quot;:{&quot;unit&quot;:&quot;px&quot;,&quot;size&quot;:&quot;&quot;,&quot;sizes&quot;:[]},&quot;ep_parallax_effects_scale_start&quot;:{&quot;unit&quot;:&quot;px&quot;,&quot;size&quot;:1,&quot;sizes&quot;:[]},&quot;ep_parallax_effects_hue_value&quot;:{&quot;unit&quot;:&quot;px&quot;,&quot;size&quot;:&quot;&quot;,&quot;sizes&quot;:[]},&quot;ep_parallax_effects_sepia_value&quot;:{&quot;unit&quot;:&quot;px&quot;,&quot;size&quot;:1,&quot;sizes&quot;:[]},&quot;ep_parallax_effects_easing_value&quot;:{&quot;unit&quot;:&quot;px&quot;,&quot;size&quot;:1,&quot;sizes&quot;:[]},&quot;ep_parallax_effects_target&quot;:&quot;self&quot;}"" data-widget_type=""image.default"">
				<div class=""elementor-widget-container"">
															<img decoding=""async"" width=""2540"" height=""1119"" src=""https://cfreport.nl/wp-content/uploads/2023/11/Final-Bridge-Desktop2.webp"" class=""attachment-full size-full wp-image-7389"" alt="""" srcset=""https://cfreport.nl/wp-content/uploads/2023/11/Final-Bridge-Desktop2.webp 2540w, https://cfreport.nl/wp-content/uploads/2023/11/Final-Bridge-Desktop2-300x132.webp 300w, https://cfreport.nl/wp-content/uploads/2023/11/Final-Bridge-Desktop2-1024x451.webp 1024w, https://cfreport.nl/wp-content/uploads/2023/11/Final-Bridge-Desktop2-768x338.webp 768w, https://cfreport.nl/wp-content/uploads/2023/11/Final-Bridge-Desktop2-1536x677.webp 1536w, https://cfreport.nl/wp-content/uploads/2023/11/Final-Bridge-Desktop2-2048x902.webp 2048w, https://cfreport.nl/wp-content/uploads/2023/11/Final-Bridge-Desktop2-650x286.webp 650w"" sizes=""(max-width: 2540px) 100vw, 2540px"" />															</div>
				</div>
				</div>
		<div class=""elementor-element elementor-element-9348ca6 e-con-full e-flex e-con e-child"" data-id=""9348ca6"" data-element_type=""container"" data-settings=""{&quot;position&quot;:&quot;fixed&quot;,&quot;motion_fx_motion_fx_scrolling&quot;:&quot;yes&quot;,&quot;motion_fx_translateY_effect&quot;:&quot;yes&quot;,&quot;motion_fx_translateY_direction&quot;:&quot;negative&quot;,&quot;motion_fx_translateY_speed&quot;:{&quot;unit&quot;:&quot;px&quot;,&quot;size&quot;:2,&quot;sizes&quot;:[]},&quot;motion_fx_opacity_effect&quot;:&quot;yes&quot;,&quot;motion_fx_opacity_direction&quot;:&quot;in-out&quot;,&quot;motion_fx_opacity_range&quot;:{&quot;unit&quot;:&quot;%&quot;,&quot;size&quot;:&quot;&quot;,&quot;sizes&quot;:{&quot;start&quot;:38,&quot;end&quot;:100}},&quot;motion_fx_range&quot;:&quot;viewport&quot;,&quot;motion_fx_translateY_affectedRange&quot;:{&quot;unit&quot;:&quot;%&quot;,&quot;size&quot;:&quot;&quot;,&quot;sizes&quot;:{&quot;start&quot;:0,&quot;end&quot;:100}},&quot;motion_fx_opacity_level&quot;:{&quot;unit&quot;:&quot;px&quot;,&quot;size&quot;:10,&quot;sizes&quot;:[]},&quot;motion_fx_devices&quot;:[&quot;desktop&quot;,&quot;tablet&quot;,&quot;mobile&quot;]}"">
				<div class=""elementor-element elementor-element-8f84563 e-transform elementor-widget__width-inherit elementor-hidden-tablet elementor-hidden-mobile elementor-widget elementor-widget-image"" data-id=""8f84563"" data-element_type=""widget"" data-settings=""{&quot;motion_fx_motion_fx_scrolling&quot;:&quot;yes&quot;,&quot;motion_fx_translateY_speed&quot;:{&quot;unit&quot;:&quot;px&quot;,&quot;size&quot;:0.5,&quot;sizes&quot;:[]},&quot;_transform_translateY_effect&quot;:{&quot;unit&quot;:&quot;%&quot;,&quot;size&quot;:100,&quot;sizes&quot;:[]},&quot;_transform_translateY_effect_tablet&quot;:{&quot;unit&quot;:&quot;%&quot;,&quot;size&quot;:&quot;&quot;,&quot;sizes&quot;:[]},&quot;_transform_translateY_effect_mobile&quot;:{&quot;unit&quot;:&quot;%&quot;,&quot;size&quot;:&quot;&quot;,&quot;sizes&quot;:[]},&quot;motion_fx_translateY_effect&quot;:&quot;yes&quot;,&quot;motion_fx_translateY_affectedRange&quot;:{&quot;unit&quot;:&quot;%&quot;,&quot;size&quot;:&quot;&quot;,&quot;sizes&quot;:{&quot;start&quot;:0,&quot;end&quot;:28}},&quot;_animation&quot;:&quot;none&quot;,&quot;motion_fx_devices&quot;:[&quot;desktop&quot;,&quot;tablet&quot;,&quot;mobile&quot;],&quot;_transform_translateX_effect&quot;:{&quot;unit&quot;:&quot;px&quot;,&quot;size&quot;:&quot;&quot;,&quot;sizes&quot;:[]},&quot;_transform_translateX_effect_tablet&quot;:{&quot;unit&quot;:&quot;px&quot;,&quot;size&quot;:&quot;&quot;,&quot;sizes&quot;:[]},&quot;_transform_translateX_effect_mobile&quot;:{&quot;unit&quot;:&quot;px&quot;,&quot;size&quot;:&quot;&quot;,&quot;sizes&quot;:[]}}"" data-widget_type=""image.default"">
				<div class=""elementor-widget-container"">
															<img loading=""lazy"" decoding=""async"" width=""1928"" height=""651"" src=""https://cfreport.nl/wp-content/uploads/2023/10/Bergen.png"" class=""attachment-full size-full wp-image-3508"" alt="""" srcset=""https://cfreport.nl/wp-content/uploads/2023/10/Bergen.png 1928w, https://cfreport.nl/wp-content/uploads/2023/10/Bergen-300x101.png 300w, https://cfreport.nl/wp-content/uploads/2023/10/Bergen-1024x346.png 1024w, https://cfreport.nl/wp-content/uploads/2023/10/Bergen-768x259.png 768w, https://cfreport.nl/wp-content/uploads/2023/10/Bergen-1536x519.png 1536w, https://cfreport.nl/wp-content/uploads/2023/10/Bergen-650x219.png 650w"" sizes=""(max-width: 1928px) 100vw, 1928px"" />															</div>
				</div>
				</div>
				</div>
		<div class=""elementor-element elementor-element-bf4a0ce e-con-full e-flex e-con e-parent"" data-id=""bf4a0ce"" data-element_type=""container"">
		<div class=""elementor-element elementor-element-db82d3b e-con-full e-flex e-con e-child"" data-id=""db82d3b"" data-element_type=""container"" data-settings=""{&quot;sticky&quot;:&quot;top&quot;,&quot;sticky_parent&quot;:&quot;yes&quot;,&quot;sticky_offset&quot;:130,&quot;sticky_on&quot;:[&quot;desktop&quot;,&quot;tablet&quot;,&quot;mobile&quot;],&quot;sticky_effects_offset&quot;:0,&quot;sticky_anchor_link_offset&quot;:0}"">
		<div class=""elementor-element elementor-element-084f87e e-flex e-con-boxed e-con e-child"" data-id=""084f87e"" data-element_type=""container"" data-settings=""{&quot;animation&quot;:&quot;none&quot;,&quot;animation_delay&quot;:5}"">
					<div class=""e-con-inner"">
				<div class=""elementor-element elementor-element-a69f218 elementor-widget elementor-widget-heading"" data-id=""a69f218"" data-element_type=""widget"" data-settings=""{&quot;_animation&quot;:&quot;none&quot;}"" data-widget_type=""heading.default"">
				<div class=""elementor-widget-container"">
					<h1 class=""elementor-heading-title elementor-size-default"">Flip. Your. Iceberg.</h1>				</div>
				</div>
					</div>
				</div>
		<div class=""elementor-element elementor-element-ce52676 e-flex e-con-boxed e-con e-child"" data-id=""ce52676"" data-element_type=""container"" data-settings=""{&quot;animation&quot;:&quot;none&quot;,&quot;animation_delay&quot;:5}"">
					<div class=""e-con-inner"">
				<div class=""elementor-element elementor-element-1b9e74e elementor-widget elementor-widget-text-editor"" data-id=""1b9e74e"" data-element_type=""widget"" data-settings=""{&quot;_animation&quot;:&quot;none&quot;}"" data-widget_type=""text-editor.default"">
				<div class=""elementor-widget-container"">
									<p>We turn your CSRD process into a reporting opportunity. <br />Visual. Digital. Compliant. <br />Let’s report on value created.</p>								</div>
				</div>
				<div class=""elementor-element elementor-element-e5ad426 elementor-widget elementor-widget-bdt-advanced-button"" data-id=""e5ad426"" data-element_type=""widget"" data-settings=""{&quot;_animation&quot;:&quot;none&quot;}"" data-widget_type=""bdt-advanced-button.default"">
				<div class=""elementor-widget-container"">
							<div class=""bdt-ep-button-wrapper"">
			<a href=""/csrd"" class=""bdt-ep-button bdt-ep-button-effect-a bdt-ep-button-size-md"">
						<div class=""bdt-ep-button-content-wrapper bdt-flex bdt-flex-middle bdt-flex-center  "" data-text=""Lees meer"">
			
			<div class=""bdt-ep-button-text"">

				<span class=""avdbtn-text"">
					Lees meer				</span>

							</div>

			
		</div>
					</a>
		</div>
						</div>
				</div>
					</div>
				</div>
				<div class=""elementor-element elementor-element-c8f5493 elementor-widget__width-initial e-transform elementor-align-center elementor-widget elementor-widget-lottie"" data-id=""c8f5493"" data-element_type=""widget"" data-settings=""{&quot;source_json&quot;:{&quot;url&quot;:&quot;https:\/\/cfreport.nl\/wp-content\/uploads\/2023\/10\/CSRD.json&quot;,&quot;id&quot;:5378,&quot;size&quot;:&quot;&quot;,&quot;alt&quot;:&quot;&quot;,&quot;source&quot;:&quot;library&quot;},&quot;trigger&quot;:&quot;none&quot;,&quot;loop&quot;:&quot;yes&quot;,&quot;lazyload&quot;:&quot;yes&quot;,&quot;_transform_translateY_effect&quot;:{&quot;unit&quot;:&quot;vh&quot;,&quot;size&quot;:-8,&quot;sizes&quot;:[]},&quot;_transform_translateY_effect_tablet&quot;:{&quot;unit&quot;:&quot;vh&quot;,&quot;size&quot;:&quot;&quot;,&quot;sizes&quot;:[]},&quot;_transform_translateY_effect_mobile&quot;:{&quot;unit&quot;:&quot;vh&quot;,&quot;size&quot;:&quot;&quot;,&quot;sizes&quot;:[]},&quot;source&quot;:&quot;media_file&quot;,&quot;caption_source&quot;:&quot;none&quot;,&quot;link_to&quot;:&quot;none&quot;,&quot;play_speed&quot;:{&quot;unit&quot;:&quot;px&quot;,&quot;size&quot;:1,&quot;sizes&quot;:[]},&quot;start_point&quot;:{&quot;unit&quot;:&quot;%&quot;,&quot;size&quot;:0,&quot;sizes&quot;:[]},&quot;end_point&quot;:{&quot;unit&quot;:&quot;%&quot;,&quot;size&quot;:100,&quot;sizes&quot;:[]},&quot;renderer&quot;:&quot;svg&quot;,&quot;_transform_translateX_effect&quot;:{&quot;unit&quot;:&quot;px&quot;,&quot;size&quot;:&quot;&quot;,&quot;sizes&quot;:[]},&quot;_transform_translateX_effect_tablet&quot;:{&quot;unit&quot;:&quot;px&quot;,&quot;size&quot;:&quot;&quot;,&quot;sizes&quot;:[]},&quot;_transform_translateX_effect_mobile&quot;:{&quot;unit&quot;:&quot;px&quot;,&quot;size&quot;:&quot;&quot;,&quot;sizes&quot;:[]}}"" data-widget_type=""lottie.default"">
